sa4_code,anzsco4_code,anzsco4_name,sa4_name,state,extraction_date,prediction
702,6215,Retail Supervisors,Northern Territory - Outback,Northern Territory,1/03/2020,146
702,6311,Checkout Operators and Office Cashiers,Northern Territory - Outback,Northern Territory,1/03/2020,333
702,6394,Ticket Salespersons,Northern Territory - Outback,Northern Territory,1/03/2020,125
702,7122,"Drillers, Miners and Shot Firers",Northern Territory - Outback,Northern Territory,1/03/2020,234
702,7123,Engineering Production Workers,Northern Territory - Outback,Northern Territory,1/03/2020,79
702,7129,Other Stationary Plant Operators,Northern Territory - Outback,Northern Territory,1/03/2020,129
702,7212,Earthmoving Plant Operators,Northern Territory - Outback,Northern Territory,1/03/2020,442
702,7219,Other Mobile Plant Operators,Northern Territory - Outback,Northern Territory,1/03/2020,272
702,7311,Automobile Drivers,Northern Territory - Outback,Northern Territory,1/03/2020,382
702,7312,Bus and Coach Drivers,Northern Territory - Outback,Northern Territory,1/03/2020,123
702,7313,Train and Tram Drivers,Northern Territory - Outback,Northern Territory,1/03/2020,117
702,7321,Delivery Drivers,Northern Territory - Outback,Northern Territory,1/03/2020,173
702,7331,Truck Drivers,Northern Territory - Outback,Northern Territory,1/03/2020,375
702,7411,Storepersons,Northern Territory - Outback,Northern Territory,1/03/2020,317
702,8111,Car Detailers,Northern Territory - Outback,Northern Territory,1/03/2020,116
702,8112,Commercial Cleaners,Northern Territory - Outback,Northern Territory,1/03/2020,823
702,8113,Domestic Cleaners,Northern Territory - Outback,Northern Territory,1/03/2020,275
702,8114,Housekeepers,Northern Territory - Outback,Northern Territory,1/03/2020,122
702,8115,Laundry Workers,Northern Territory - Outback,Northern Territory,1/03/2020,138
702,8116,Other Cleaners,Northern Territory - Outback,Northern Territory,1/03/2020,329
702,8211,Building and Plumbing Labourers,Northern Territory - Outback,Northern Territory,1/03/2020,261
702,8212,Concreters,Northern Territory - Outback,Northern Territory,1/03/2020,104
702,8213,Fencers,Northern Territory - Outback,Northern Territory,1/03/2020,165
702,8215,Paving and Surfacing Labourers,Northern Territory - Outback,Northern Territory,1/03/2020,270
702,8219,Other Construction and Mining Labourers,Northern Territory - Outback,Northern Territory,1/03/2020,156
702,8412,Crop Farm Workers,Northern Territory - Outback,Northern Territory,1/03/2020,136
702,8414,Garden and Nursery Labourers,Northern Territory - Outback,Northern Territory,1/03/2020,425
702,8415,Livestock Farm Workers,Northern Territory - Outback,Northern Territory,1/03/2020,230
702,8419,"Other Farm, Forestry and Garden Workers",Northern Territory - Outback,Northern Territory,1/03/2020,92
702,8511,Fast Food Cooks,Northern Territory - Outback,Northern Territory,1/03/2020,167
702,8513,Kitchenhands,Northern Territory - Outback,Northern Territory,1/03/2020,482
702,8912,Shelf Fillers,Northern Territory - Outback,Northern Territory,1/03/2020,348
702,8991,Caretakers,Northern Territory - Outback,Northern Territory,1/03/2020,123
702,8993,Handypersons,Northern Territory - Outback,Northern Territory,1/03/2020,392
702,8994,Motor Vehicle Parts and Accessories Fitters,Northern Territory - Outback,Northern Territory,1/03/2020,233
702,8996,Recycling and Rubbish Collectors,Northern Territory - Outback,Northern Territory,1/03/2020,391
702,8999,Other Miscellaneous Labourers,Northern Territory - Outback,Northern Territory,1/03/2020,160
701,1111,Chief Executives and Managing Directors,Darwin,Northern Territory,1/04/2020,308
701,1112,General Managers,Darwin,Northern Territory,1/04/2020,437
701,1113,Legislators,Darwin,Northern Territory,1/04/2020,96
701,1212,Crop Farmers,Darwin,Northern Territory,1/04/2020,195
701,1311,"Advertising, Public Relations and Sales Managers",Darwin,Northern Territory,1/04/2020,763
701,1321,Corporate Services Managers,Darwin,Northern Territory,1/04/2020,150
701,1323,Human Resource Managers,Darwin,Northern Territory,1/04/2020,482
701,1324,Policy and Planning Managers,Darwin,Northern Territory,1/04/2020,260
701,1325,Research and Development Managers,Darwin,Northern Territory,1/04/2020,66
701,1331,Construction Managers,Darwin,Northern Territory,1/04/2020,995
701,1332,Engineering Managers,Darwin,Northern Territory,1/04/2020,328
701,1333,"Importers, Exporters and Wholesalers",Darwin,Northern Territory,1/04/2020,97
701,1334,Manufacturers,Darwin,Northern Territory,1/04/2020,101
701,1335,Production Managers,Darwin,Northern Territory,1/04/2020,174
701,1341,Child Care Centre Managers,Darwin,Northern Territory,1/04/2020,194
701,1342,Health and Welfare Services Managers,Darwin,Northern Territory,1/04/2020,229
701,1344,Other Education Managers,Darwin,Northern Territory,1/04/2020,201
701,1351,ICT Managers,Darwin,Northern Territory,1/04/2020,263
701,1399,Other Specialist Managers,Darwin,Northern Territory,1/04/2020,491
701,1411,Cafe and Restaurant Managers,Darwin,Northern Territory,1/04/2020,572
701,1413,Hotel and Motel Managers,Darwin,Northern Territory,1/04/2020,151
701,1414,Licensed Club Managers,Darwin,Northern Territory,1/04/2020,89
701,1419,Other Accommodation and Hospitality Managers,Darwin,Northern Territory,1/04/2020,74
701,1421,Retail Managers,Darwin,Northern Territory,1/04/2020,1644
701,1491,"Amusement, Fitness and Sports Centre Managers",Darwin,Northern Territory,1/04/2020,124
701,1492,Call or Contact Centre and Customer Service Managers,Darwin,Northern Territory,1/04/2020,229
701,1493,Conference and Event Organisers,Darwin,Northern Territory,1/04/2020,119
701,1494,Transport Services Managers,Darwin,Northern Territory,1/04/2020,174
701,1499,"Other Hospitality, Retail and Service Managers",Darwin,Northern Territory,1/04/2020,425
701,2112,Music Professionals,Darwin,Northern Territory,1/04/2020,167
701,2113,Photographers,Darwin,Northern Territory,1/04/2020,86
701,2114,Visual Arts and Crafts Professionals,Darwin,Northern Territory,1/04/2020,111
701,2121,"Artistic Directors, and Media Producers and Presenters",Darwin,Northern Territory,1/04/2020,76
701,2124,Journalists and Other Writers,Darwin,Northern Territory,1/04/2020,84
701,2211,Accountants,Darwin,Northern Territory,1/04/2020,1048
701,2212,"Auditors, Company Secretaries and Corporate Treasurers",Darwin,Northern Territory,1/04/2020,265
701,2222,Financial Dealers,Darwin,Northern Territory,1/04/2020,54
701,2223,Financial Investment Advisers and Managers,Darwin,Northern Territory,1/04/2020,170
701,2231,Human Resource Professionals,Darwin,Northern Territory,1/04/2020,502
701,2232,ICT Trainers,Darwin,Northern Territory,1/04/2020,94
701,2233,Training and Development Professionals,Darwin,Northern Territory,1/04/2020,128
701,2241,"Actuaries, Mathematicians and Statisticians",Darwin,Northern Territory,1/04/2020,85
701,2244,Intelligence and Policy Analysts,Darwin,Northern Territory,1/04/2020,225
701,2245,Land Economists and Valuers,Darwin,Northern Territory,1/04/2020,94
701,2246,Librarians,Darwin,Northern Territory,1/04/2020,75
701,2247,Management and Organisation Analysts,Darwin,Northern Territory,1/04/2020,274
701,2249,Other Information and Organisation Professionals,Darwin,Northern Territory,1/04/2020,332
701,2251,Advertising and Marketing Professionals,Darwin,Northern Territory,1/04/2020,175
701,2252,ICT Sales Professionals,Darwin,Northern Territory,1/04/2020,150
701,2253,Public Relations Professionals,Darwin,Northern Territory,1/04/2020,220
701,2254,Technical Sales Representatives,Darwin,Northern Territory,1/04/2020,77
701,2312,Marine Transport Professionals,Darwin,Northern Territory,1/04/2020,206
701,2321,Architects and Landscape Architects,Darwin,Northern Territory,1/04/2020,107
701,2322,Surveyors and Spatial Scientists,Darwin,Northern Territory,1/04/2020,137
701,2324,"Graphic and Web Designers, and Illustrators",Darwin,Northern Territory,1/04/2020,67
701,2332,Civil Engineering Professionals,Darwin,Northern Territory,1/04/2020,363
701,2334,Electronics Engineers,Darwin,Northern Territory,1/04/2020,81
701,2335,"Industrial, Mechanical and Production Engineers",Darwin,Northern Territory,1/04/2020,340
701,2336,Mining Engineers,Darwin,Northern Territory,1/04/2020,94
701,2341,Agricultural and Forestry Scientists,Darwin,Northern Territory,1/04/2020,100
701,2343,Environmental Scientists,Darwin,Northern Territory,1/04/2020,460
701,2344,"Geologists, Geophysicists and Hydrogeologists",Darwin,Northern Territory,1/04/2020,185
701,2345,Life Scientists,Darwin,Northern Territory,1/04/2020,87
701,2346,Medical Laboratory Scientists,Darwin,Northern Territory,1/04/2020,336
701,2347,Veterinarians,Darwin,Northern Territory,1/04/2020,63
701,2411,Early Childhood (Pre-primary School) Teachers,Darwin,Northern Territory,1/04/2020,304
701,2412,Primary School Teachers,Darwin,Northern Territory,1/04/2020,661
701,2413,Middle School Teachers,Darwin,Northern Territory,1/04/2020,130
701,2414,Secondary School Teachers,Darwin,Northern Territory,1/04/2020,531
701,2415,Special Education Teachers,Darwin,Northern Territory,1/04/2020,362
701,2491,Education Advisers and Reviewers,Darwin,Northern Territory,1/04/2020,201
701,2492,Private Tutors and Teachers,Darwin,Northern Territory,1/04/2020,198
701,2512,Medical Imaging Professionals,Darwin,Northern Territory,1/04/2020,83
701,2513,Occupational and Environmental Health Professionals,Darwin,Northern Territory,1/04/2020,144
701,2515,Pharmacists,Darwin,Northern Territory,1/04/2020,384
701,2519,Other Health Diagnostic and Promotion Professionals,Darwin,Northern Territory,1/04/2020,100
701,2523,Dental Practitioners,Darwin,Northern Territory,1/04/2020,157
701,2524,Occupational Therapists,Darwin,Northern Territory,1/04/2020,215
701,2525,Physiotherapists,Darwin,Northern Territory,1/04/2020,137
701,2527,Audiologists and Speech Pathologists \ Therapists,Darwin,Northern Territory,1/04/2020,250
701,2531,General Practitioners and Resident Medical Officers,Darwin,Northern Territory,1/04/2020,809
701,2539,Other Medical Practitioners,Darwin,Northern Territory,1/04/2020,204
701,2541,Midwives,Darwin,Northern Territory,1/04/2020,254
701,2543,Nurse Managers,Darwin,Northern Territory,1/04/2020,117
701,2544,Registered Nurses,Darwin,Northern Territory,1/04/2020,2199
701,2611,ICT Business and Systems Analysts,Darwin,Northern Territory,1/04/2020,112
701,2612,Multimedia Specialists and Web Developers,Darwin,Northern Territory,1/04/2020,163
701,2613,Software and Applications Programmers,Darwin,Northern Territory,1/04/2020,171
701,2621,"Database and Systems Administrators, and ICT Security Specialists",Darwin,Northern Territory,1/04/2020,219
701,2631,Computer Network Professionals,Darwin,Northern Territory,1/04/2020,346
701,2633,Telecommunications Engineering Professionals,Darwin,Northern Territory,1/04/2020,71
701,2711,Barristers,Darwin,Northern Territory,1/04/2020,98
701,2712,Judicial and Other Legal Professionals,Darwin,Northern Territory,1/04/2020,84
701,2721,Counsellors,Darwin,Northern Territory,1/04/2020,344
701,2722,Ministers of Religion,Darwin,Northern Territory,1/04/2020,84
701,2723,Psychologists,Darwin,Northern Territory,1/04/2020,111
701,2724,Social Professionals,Darwin,Northern Territory,1/04/2020,81
701,2725,Social Workers,Darwin,Northern Territory,1/04/2020,166
701,3112,Medical Technicians,Darwin,Northern Territory,1/04/2020,359
701,3113,Primary Products Inspectors,Darwin,Northern Territory,1/04/2020,211
701,3121,"Architectural, Building and Surveying Technicians",Darwin,Northern Territory,1/04/2020,314
701,3122,Civil Engineering Draftspersons and Technicians,Darwin,Northern Territory,1/04/2020,136
701,3123,Electrical Engineering Draftspersons and Technicians,Darwin,Northern Territory,1/04/2020,183
701,3124,Electronic Engineering Draftspersons and Technicians,Darwin,Northern Territory,1/04/2020,105
701,3126,Safety Inspectors,Darwin,Northern Territory,1/04/2020,131
701,3129,Other Building and Engineering Technicians,Darwin,Northern Territory,1/04/2020,444
701,3131,ICT Support Technicians,Darwin,Northern Territory,1/04/2020,429
701,3132,Telecommunications Technical Specialists,Darwin,Northern Territory,1/04/2020,83
701,3211,Automotive Electricians,Darwin,Northern Territory,1/04/2020,147
701,3212,Motor Mechanics,Darwin,Northern Territory,1/04/2020,872
701,3232,Metal Fitters and Machinists,Darwin,Northern Territory,1/04/2020,782
701,3233,Precision Metal Trades Workers,Darwin,Northern Territory,1/04/2020,87
701,3241,Panelbeaters,Darwin,Northern Territory,1/04/2020,93
701,3311,Bricklayers and Stonemasons,Darwin,Northern Territory,1/04/2020,70
701,3312,Carpenters and Joiners,Darwin,Northern Territory,1/04/2020,683
701,3322,Painting Trades Workers,Darwin,Northern Territory,1/04/2020,508
701,3331,Glaziers,Darwin,Northern Territory,1/04/2020,122
701,3332,Plasterers,Darwin,Northern Territory,1/04/2020,157
701,3333,Roof Tilers,Darwin,Northern Territory,1/04/2020,205
701,3334,Wall and Floor Tilers,Darwin,Northern Territory,1/04/2020,92
701,3341,Plumbers,Darwin,Northern Territory,1/04/2020,710
701,3411,Electricians,Darwin,Northern Territory,1/04/2020,1707
701,3421,Airconditioning and Refrigeration Mechanics,Darwin,Northern Territory,1/04/2020,309
701,3422,Electrical Distribution Trades Workers,Darwin,Northern Territory,1/04/2020,273
701,3423,Electronics Trades Workers,Darwin,Northern Territory,1/04/2020,161
701,3424,Telecommunications Trades Workers,Darwin,Northern Territory,1/04/2020,247
701,3511,Bakers and Pastrycooks,Darwin,Northern Territory,1/04/2020,228
701,3512,Butchers and Smallgoods Makers,Darwin,Northern Territory,1/04/2020,84
701,3513,Chefs,Darwin,Northern Territory,1/04/2020,526
701,3514,Cooks,Darwin,Northern Territory,1/04/2020,190
701,3611,Animal Attendants and Trainers,Darwin,Northern Territory,1/04/2020,81
701,3613,Veterinary Nurses,Darwin,Northern Territory,1/04/2020,90
701,3622,Gardeners,Darwin,Northern Territory,1/04/2020,310
701,3623,Greenkeepers,Darwin,Northern Territory,1/04/2020,216
701,3911,Hairdressers,Darwin,Northern Territory,1/04/2020,261
701,3923,Printers,Darwin,Northern Territory,1/04/2020,80
701,3941,Cabinetmakers,Darwin,Northern Territory,1/04/2020,59
701,3992,"Chemical, Gas, Petroleum and Power Generation Plant Operators",Darwin,Northern Territory,1/04/2020,162
701,3993,"Gallery, Library and Museum Technicians",Darwin,Northern Territory,1/04/2020,84
701,3995,Performing Arts Technicians,Darwin,Northern Territory,1/04/2020,27
701,3999,Other Miscellaneous Technicians and Trades Workers,Darwin,Northern Territory,1/04/2020,209
701,4111,Ambulance Officers and Paramedics,Darwin,Northern Territory,1/04/2020,268
701,4114,Enrolled and Mothercraft Nurses,Darwin,Northern Territory,1/04/2020,76
701,4117,Welfare Support Workers,Darwin,Northern Territory,1/04/2020,541
701,4211,Child Carers,Darwin,Northern Territory,1/04/2020,1395
701,4221,Education Aides,Darwin,Northern Territory,1/04/2020,754
701,4231,Aged and Disabled Carers,Darwin,Northern Territory,1/04/2020,692
701,4232,Dental Assistants,Darwin,Northern Territory,1/04/2020,227
